CrashSeverity,Latitude,Longitude
Minor Injury Suspected,40.821805,-81.94439
Property Damage Only,40.839919,-81.940063
Property Damage Only,40.785185,-81.939314
Property Damage Only,40.825901,-81.961949
Property Damage Only,40.854335,-81.947685
Injury Possible,40.834307,-81.926471
Property Damage Only,40.85357,-81.94172
Property Damage Only,40.806521,-81.917611
Property Damage Only,40.851864,-81.947776
Property Damage Only,40.803619,-81.921254
Property Damage Only,40.958645,-81.957238
Property Damage Only,40.843347,-81.954365
Property Damage Only,40.790747,-81.936004
Property Damage Only,40.798775,-81.936013
Property Damage Only,40.786415,-81.933271
Property Damage Only,40.801494,-81.940824
Injury Possible,40.808753,-81.93833
Property Damage Only,40.814696,-81.938335
Property Damage Only,40.854335,-81.947685
Property Damage Only,40.798627,-81.924755
Property Damage Only,40.802609,-81.932147
Property Damage Only,40.809864,-81.934382
Property Damage Only,40.83703,-81.927395
Property Damage Only,40.784467,-81.925447
Minor Injury Suspected,40.804941,-81.92934
Property Damage Only,40.802312,-81.932223
Property Damage Only,40.843545,-81.763778
Property Damage Only,40.829533,-81.806636
Minor Injury Suspected,40.794796,-81.694214
Property Damage Only,40.844963,-81.939205
Minor Injury Suspected,40.797375,-81.949894
Property Damage Only,40.843347,-81.954365
Property Damage Only,40.843666,-81.764021
Property Damage Only,40.834473,-81.763404
Property Damage Only,40.79865,-81.936789
Property Damage Only,40.823475,-81.935035
Minor Injury Suspected,40.958645,-81.957238
Property Damage Only,40.805057,-81.935143
Property Damage Only,40.79842,-81.936496
Property Damage Only,40.813868,-81.938296
Property Damage Only,40.829628,-81.924442
Minor Injury Suspected,40.825263,-81.908029
Property Damage Only,40.852013,-81.791986
Property Damage Only,40.842296,-81.761878
Property Damage Only,40.844344,-81.784527
Property Damage Only,40.842334,-81.939492
Property Damage Only,40.829628,-81.924442
Property Damage Only,40.829628,-81.924442
Property Damage Only,40.79941,-81.941831
Property Damage Only,40.842346,-81.944776
Property Damage Only,40.799349,-81.935028
Property Damage Only,40.796012,-81.93893
Property Damage Only,40.801573,-81.93019
Property Damage Only,40.826663,-81.944731
Minor Injury Suspected,40.786415,-81.933271
Property Damage Only,40.844765,-81.939515
Property Damage Only,40.80244,-81.935788
Property Damage Only,40.788472,-81.933169
Property Damage Only,40.85493,-81.784116
Property Damage Only,40.812581,-81.951819
Minor Injury Suspected,40.823329,-81.953398
Property Damage Only,40.798791,-81.704253
Property Damage Only,40.798708,-81.697479
Property Damage Only,40.853616,-81.949934
Property Damage Only,40.828383,-81.907196
Property Damage Only,40.843219,-81.768892
Property Damage Only,40.795509,-81.694432
Property Damage Only,40.857657,-81.918099
Injury Possible,40.794107,-81.936067
Property Damage Only,40.837986,-81.955373
Property Damage Only,40.844963,-81.939205
Minor Injury Suspected,40.824053,-81.945654
Property Damage Only,40.811144,-81.912925
Property Damage Only,40.798949,-81.937248
Property Damage Only,40.841769,-81.939626
Property Damage Only,40.799369,-81.963694
Property Damage Only,40.83576,-81.767848
Property Damage Only,40.853502,-81.763823
Property Damage Only,40.802587,-81.953601
Property Damage Only,40.797813,-81.933887
Injury Possible,40.775116,-81.927889
Property Damage Only,40.841613,-81.931538
Property Damage Only,40.829628,-81.924442
Property Damage Only,40.846168,-81.917927
Property Damage Only,40.837315,-81.955452
Minor Injury Suspected,40.849593,-81.94719
Property Damage Only,40.841072,-81.788902
Property Damage Only,40.824789,-81.927492
Property Damage Only,40.843347,-81.954365
Property Damage Only,40.805057,-81.935143
Property Damage Only,40.841039,-81.932751
Property Damage Only,40.804582,-81.934946
Property Damage Only,40.813844,-81.924582
Property Damage Only,40.846572,-81.928301
Property Damage Only,40.846572,-81.928301
Property Damage Only,40.863497,-81.923551
Property Damage Only,40.829628,-81.924442
Property Damage Only,40.823329,-81.953398
Property Damage Only,40.803753,-81.927065
Property Damage Only,40.842865,-81.940775
Property Damage Only,40.82839,-81.937887
Injury Possible,40.796967,-81.931483
Property Damage Only,40.850633,-81.91583
Property Damage Only,40.79842,-81.936496
Property Damage Only,40.843494,-81.763079
Property Damage Only,40.851602,-81.947448
Property Damage Only,40.836098,-81.946322
Property Damage Only,40.829628,-81.924442
Property Damage Only,40.797142,-81.930583
Property Damage Only,40.797938,-81.928801
Property Damage Only,40.834425,-81.939036
Property Damage Only,40.795762,-81.939289
Property Damage Only,40.81802,-81.969705
Property Damage Only,40.828403,-81.909208
Property Damage Only,40.795646,-81.947927
Property Damage Only,40.85367,-81.764811
Minor Injury Suspected,40.85353,-81.763806
Injury Possible,40.796012,-81.93893
Property Damage Only,40.804954,-81.930491
Property Damage Only,40.842009,-81.902532
Minor Injury Suspected,40.829133,-81.907809
Property Damage Only,40.798965,-81.954665
Property Damage Only,40.845492,-81.940158
Property Damage Only,40.794202,-81.69405
Property Damage Only,40.800442,-81.720744
Property Damage Only,40.813843,-81.928544
Property Damage Only,40.804866,-81.936377
Property Damage Only,40.824601,-81.935648
Property Damage Only,40.812621,-81.933784
Property Damage Only,40.788033,-81.941406
Property Damage Only,40.800092,-81.94374
Injury Possible,40.841039,-81.932751
Property Damage Only,40.807194,-81.943975
Injury Possible,40.960978,-81.656848
Property Damage Only,40.806387,-81.938344
Property Damage Only,40.836756,-81.763324
Property Damage Only,40.795555,-81.940903
Property Damage Only,40.840801,-81.776413
Property Damage Only,40.803311,-81.932033
Minor Injury Suspected,40.794107,-81.936067
Minor Injury Suspected,40.843347,-81.954365
Property Damage Only,40.84479,-81.935735
Property Damage Only,40.806755,-81.938367
Property Damage Only,40.80636,-81.939981
Property Damage Only,40.799196,-81.950519
Property Damage Only,40.802471,-81.93615
Property Damage Only,40.811018,-81.934336
Injury Possible,40.807552,-81.93635
Property Damage Only,40.813938,-81.939575
Property Damage Only,40.827749,-81.932628
Property Damage Only,40.858769,-81.951714
Injury Possible,40.794836,-81.696483
Property Damage Only,40.840964,-81.76425
Property Damage Only,40.843666,-81.764021
Property Damage Only,40.841009,-81.771474
Injury Possible,40.806387,-81.938344
Injury Possible,40.842527,-81.944194
Injury Possible,40.842302,-81.765615
Property Damage Only,40.842377,-81.787096
Property Damage Only,40.85491,-81.784123
Property Damage Only,40.835908,-81.764512
Property Damage Only,40.883494,-81.952854
Property Damage Only,40.805057,-81.935143
Property Damage Only,40.841769,-81.939626
Property Damage Only,40.786415,-81.933271
Injury Possible,40.843266,-81.939801
Property Damage Only,40.80884,-81.961391
Injury Possible,40.802745,-81.929486
Property Damage Only,40.818038,-81.953496
Property Damage Only,40.842865,-81.940775
Property Damage Only,40.806387,-81.938344
Property Damage Only,40.794107,-81.936067
Property Damage Only,40.829962,-81.951111
Property Damage Only,40.828917,-81.863512
Property Damage Only,40.809934,-81.940586
Property Damage Only,40.797519,-81.934889
Property Damage Only,40.798864,-81.935285
Property Damage Only,40.828917,-81.863512
Property Damage Only,40.828411,-81.907647
Property Damage Only,40.828187,-81.912205
Injury Possible,40.804146,-81.943998
Property Damage Only,40.844012,-81.776978
Property Damage Only,40.847551,-81.94239
Property Damage Only,40.796968,-81.93962
Property Damage Only,40.801053,-81.938607
Property Damage Only,40.829628,-81.924442
Property Damage Only,40.853852,-81.925612
Minor Injury Suspected,40.82464,-81.938669
Minor Injury Suspected,40.857222,-81.951111
Property Damage Only,40.807889,-81.9164
Property Damage Only,40.813424,-81.928738
Property Damage Only,40.795185,-81.929495
Property Damage Only,40.845692,-81.938222
Property Damage Only,40.843638,-81.769777
Property Damage Only,40.843284,-81.941542
Property Damage Only,40.856181,-81.92499
Property Damage Only,40.799554,-81.932478
Property Damage Only,40.829628,-81.924442
Property Damage Only,40.80435,-81.926349
Property Damage Only,40.801616,-81.935944
Property Damage Only,40.829509,-81.780738
Property Damage Only,40.84069,-81.769863
Property Damage Only,40.844091,-81.769157
Serious Injury Suspected,40.798401,-81.928492
Property Damage Only,40.828818,-81.908957
Property Damage Only,40.804215,-81.941566
Property Damage Only,40.798928,-81.941443
Property Damage Only,40.799538,-81.934581
Fatal,40.798611,-81.936667
Property Damage Only,40.827535,-81.914294
Property Damage Only,40.825263,-81.908029
Property Damage Only,40.828917,-81.863512
Property Damage Only,40.804954,-81.930491
Minor Injury Suspected,40.844061,-81.76463
Property Damage Only,40.792007,-81.935539
Minor Injury Suspected,40.804704,-81.95366
Injury Possible,40.850446,-81.926383
Property Damage Only,40.958645,-81.957238
Injury Possible,40.825901,-81.961949
Property Damage Only,40.797206,-81.938034
Minor Injury Suspected,40.798554,-81.924642
Property Damage Only,40.843347,-81.954365
Minor Injury Suspected,40.792075,-81.941316
Property Damage Only,40.828399,-81.910727
Property Damage Only,40.848259,-81.785646
Minor Injury Suspected,40.852904,-81.76388
Property Damage Only,40.799488,-81.936885
Property Damage Only,40.817505,-81.938663
Property Damage Only,40.857058,-81.924533
Property Damage Only,40.850633,-81.91583
Property Damage Only,40.820484,-81.936435
Property Damage Only,40.858769,-81.951714
Property Damage Only,40.854335,-81.947685
Property Damage Only,40.810134,-81.927675
Property Damage Only,40.797479,-81.945975
Property Damage Only,40.800099,-81.716099
Injury Possible,40.79545,-81.694248
Property Damage Only,40.798803,-81.694738
Property Damage Only,40.840421,-81.766497
Property Damage Only,40.843258,-81.939806
Property Damage Only,40.797375,-81.949894
Property Damage Only,40.837315,-81.955452
Property Damage Only,40.841039,-81.932751
Property Damage Only,40.835165,-81.929387
Property Damage Only,40.79488,-81.69452
Property Damage Only,40.800016,-81.716042
Property Damage Only,40.840982,-81.763812
Property Damage Only,40.802924,-81.939525
Property Damage Only,40.846671,-81.946192
Property Damage Only,40.813077,-81.956416
Minor Injury Suspected,40.80353,-81.93452
Property Damage Only,40.829133,-81.907809
Property Damage Only,40.79842,-81.936496
Property Damage Only,40.828024,-81.908341
Property Damage Only,40.821224,-81.934395
Property Damage Only,40.84195,-81.915713
Property Damage Only,40.799814,-81.945439
Property Damage Only,40.846671,-81.946192
Property Damage Only,40.827525,-81.90947
Property Damage Only,40.844426,-81.784531
Property Damage Only,40.841769,-81.939626
Property Damage Only,40.828695,-81.953361
Property Damage Only,40.840756,-81.946972
Injury Possible,40.799269,-81.945778
Property Damage Only,40.841383,-81.783046
Minor Injury Suspected,40.844387,-81.784088
Property Damage Only,40.850607,-81.766291
Minor Injury Suspected,40.818147,-81.919451
Property Damage Only,40.808753,-81.93833
Property Damage Only,40.80356,-81.9423
Property Damage Only,40.798051,-81.939515
Property Damage Only,40.786222,-81.938259
Serious Injury Suspected,40.781883,-81.931848
Property Damage Only,40.852904,-81.76388
Property Damage Only,40.796736,-81.938316
Property Damage Only,40.802924,-81.939525
Property Damage Only,40.836011,-81.953397
Minor Injury Suspected,40.788298,-81.936416
Property Damage Only,40.795222,-81.948146
Property Damage Only,40.834429,-81.759263
Property Damage Only,40.794725,-81.937684
Property Damage Only,40.800092,-81.94374
Property Damage Only,40.79987,-81.69508
Property Damage Only,40.798774,-81.694918
Property Damage Only,40.796967,-81.931483
Serious Injury Suspected,40.80445,-81.924692
Property Damage Only,40.825263,-81.908029
Property Damage Only,40.827525,-81.90947
Property Damage Only,40.796133,-81.939695
Property Damage Only,40.833752,-81.906596
Property Damage Only,40.82435,-81.933784
Property Damage Only,40.825263,-81.908029
Property Damage Only,40.840557,-81.778724
Property Damage Only,40.90285,-81.73422
Property Damage Only,40.804333,-81.943995
Property Damage Only,40.809456,-81.937545
Property Damage Only,40.843549,-81.915729
Injury Possible,40.823329,-81.953398
Injury Possible,40.804333,-81.943995
Property Damage Only,40.844402,-81.784507
Property Damage Only,40.847255,-81.944446
Property Damage Only,40.823729,-81.933587
Property Damage Only,40.850994,-81.768153
Injury Possible,40.849534,-81.947128
Minor Injury Suspected,40.826654,-81.922179
Property Damage Only,40.807048,-81.959137
Property Damage Only,40.804704,-81.941601
Property Damage Only,40.854335,-81.947685
Property Damage Only,40.851602,-81.947448
Property Damage Only,40.81086,-81.934345
Property Damage Only,40.809393,-81.925905
Property Damage Only,40.841397,-81.764244
Property Damage Only,40.82435,-81.933784
Property Damage Only,40.857058,-81.924533
Property Damage Only,40.89062,-81.647875
Minor Injury Suspected,40.798771,-81.694923
Property Damage Only,40.800092,-81.94374
Property Damage Only,40.840803,-81.927397
Property Damage Only,40.806286,-81.951762
Property Damage Only,40.830846,-81.936383
Property Damage Only,40.859347,-81.889142
Serious Injury Suspected,40.837918,-81.777863
Injury Possible,40.842009,-81.902532
Property Damage Only,40.788472,-81.933169
Property Damage Only,40.824874,-81.927268
Minor Injury Suspected,40.806387,-81.938344
Property Damage Only,40.822686,-81.902057
Property Damage Only,40.828369,-81.910593
Property Damage Only,40.807005,-81.959694
Injury Possible,40.837315,-81.955452
Property Damage Only,40.800126,-81.945727
Property Damage Only,40.80002,-81.944091
Property Damage Only,40.810495,-81.953571
Injury Possible,40.804802,-81.93836
Property Damage Only,40.804333,-81.943995
Property Damage Only,40.865818,-81.956472
Property Damage Only,40.835187,-81.927498
Property Damage Only,40.840343,-81.929602
Injury Possible,40.859347,-81.889142
Property Damage Only,40.788298,-81.936416
Property Damage Only,40.843003,-81.897064
Property Damage Only,40.788687,-81.934676
Property Damage Only,40.813868,-81.938296
Property Damage Only,40.792707,-81.944345
Property Damage Only,40.781894,-81.943974
Property Damage Only,40.800862,-81.72593
Minor Injury Suspected,40.840995,-81.769191
Property Damage Only,40.84083,-81.794224
Property Damage Only,40.820874,-81.957867
Property Damage Only,40.841039,-81.932751
Property Damage Only,40.83339,-81.915571
Property Damage Only,40.83411,-81.92743
Property Damage Only,40.840756,-81.946972
Minor Injury Suspected,40.795293,-81.942464
Property Damage Only,40.788298,-81.936416
Property Damage Only,40.814696,-81.938335
Property Damage Only,40.798189,-81.939174
Property Damage Only,40.806444,-81.924685
Property Damage Only,40.795073,-81.693988
Property Damage Only,40.834429,-81.759263
Property Damage Only,40.847293,-81.764863
Injury Possible,40.80445,-81.924692
Property Damage Only,40.797731,-81.945212
Property Damage Only,40.839066,-81.939938
Property Damage Only,40.801528,-81.932727
Property Damage Only,40.804953,-81.932064
Property Damage Only,40.795282,-81.942479
Property Damage Only,40.824789,-81.927492
